,Date,tweets,User Location,hashtag
160,10/13/2019 22:41,@ddiaztechie1 @thehill 🤣🤣🤣🤣 the democrats are making sure Trump gets re-elected with all the phony investigations. #MAGA2020 #BlacksForTrump,"Maryland, USA",#MAGA2020
161,10/13/2019 22:39,See you Tuesday @realDonaldTrump!! 👍🏼#MAGA2020,World Traveler ,#MAGA2020
162,10/13/2019 22:38,"@ianbassin @JRubinBlogger A) President Trump is not making a profit by removing our troops from Syria.
B) Our Natio… https://t.co/3DY5lzkSC5",,#MAGA2020
163,10/13/2019 22:38,"THANKS FOR CLEARING THAT UP, NEITHER ARE GOOD, UNLESS YOUR AT THE TOP! NOT AGAINST MAKING LIFES BETTER, BUT ITS GET… https://t.co/JzuY4TtsuP", TEXAS,#MAGA2020
164,10/13/2019 22:38,"@thehill @realDonaldTrump You don’t speak for the American public, Not all of us are deranged trumpin’ trumpers. #MAGA2020 #MAGAts","Pennsylvania, USA",#MAGA2020
165,10/13/2019 22:37,@ChuckCallesto @AlafiaRiver Someone should clue her in that Sharia Law is not the LAW of OUR LAND! #MAGA2020,"Boston, MA",#MAGA2020
166,10/13/2019 22:36,"@FRCdc All you ""values"" voters must be really proud to be embracing a lying psychopath, juvenile idiot &amp; murderer o… https://t.co/OPRWCndeF9",Inland Northwest USA,#MAGA2020
167,10/13/2019 22:33,Go Mike go - #MeToo #MeTooMovemebt #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG #KAG2020 #QAnon #QArmy… https://t.co/7qleCeuxzJ,Las Vegas,#MAGA2020
168,10/13/2019 22:33,"@realdonaldtrump wants to set ten thousand ISIS fighters free..... Go, Donald! #MAGA #MAGA2020 #MAGA2020Landslide https://t.co/Z1xuwSOao8",,#MAGA2020
169,10/13/2019 22:32,John Solomon Exposes Fired Ukrainian Ambassador’s Links to Radical Soros Group (VIDEO) https://t.co/xdxLbDSRrX   #MAGA2020,usa,#MAGA2020
170,10/13/2019 22:32,@real_defender @realDonaldTrump TREASONOCRATS!!! Time to appoint the special prosecutor and stop this #WitchHunt of… https://t.co/ff0HG4uaPj,"Perth, Western Australia",#MAGA2020
171,10/13/2019 22:32,"@yashar @gtconway3d Hey, Eneblers aka #MAGA2020, #MAGACHALLENGE, #MAGA2020Landslide, etc... How are you justifying… https://t.co/UCgLojFFeE","Everywhere, USA",#MAGA2020
172,10/13/2019 22:31,One man with more integrity than @GOP @senatemajldr @SenateGOP @GOPLeader @HouseGOP combined. The @realDonaldTrump… https://t.co/2hx6siM8WX,Inland Northwest USA,#MAGA2020
173,10/13/2019 22:31,@Missin_Florida @realDonaldTrump @greggutfeld @GregGutfeldShow @FoxNews LIAR LIAR LIAR Allies? NO THEY'RE NOT!!!!… https://t.co/iXpBZS32RH,"FL,MI,PR🇵🇷,MEX🇲🇽,USA🇺🇸",#MAGA2020
174,10/13/2019 22:30,That was awesome #MeToo #MeTooMovemebt #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG #KAG2020 #QAnon #QArmy… https://t.co/9caoFKGxxt,Las Vegas,#MAGA2020
175,10/13/2019 22:29,"@tammytabby @DFBHarvard I believe you can still run even if you are impeached. Doesnt matter anyway, the senate wil… https://t.co/8TpygDvldl",Good Samaritan Works Inc.,#MAGA2020
176,10/13/2019 22:28,@DavidJHarrisJr The only response is re elect @realDonaldTrump #MAGA2020,"La Crescenta, CA",#MAGA2020
177,10/13/2019 22:27,Best Sunday show by far!! @MariaBartiromo @SundayFutures 👇👇👇 #MAGA2020 👇👇👇👇 https://t.co/J9MQU2Z4EC,,#MAGA2020
178,10/13/2019 22:27,"Keep the pressure on them @POTUS!  We have your back!  #MAGA2020
""Trump says he's considering taking legal action a… https://t.co/lDXXNGO1aE",USA,#MAGA2020
179,10/13/2019 22:26,"@MargaretheBrac2 If you listen to the President Trump's speech at the UN, he encouraged every world leader to take… https://t.co/ptVRaL4Mh9",Green Bay,#MAGA2020
180,10/13/2019 22:26,@realDonaldTrump Such a hateful poor excuse for a congressman! Should be in jail 4 all his lies and trying to overt… https://t.co/yxMsG0qpg4,,#MAGA2020
181,10/13/2019 22:26,@realDonaldTrump Dumbo.. focus on the essence of the issue. His parody of what u said doesn't diminish what u did.… https://t.co/WKsuaQ06Qs,,#MAGA2020
182,10/13/2019 22:25,A.F. Branco Cartoon - Beijing Bounce https://t.co/hqt2nEJLPP via @afbranco #HongKongProtests #NBA #ToxicLiberalism… https://t.co/SeEBh19jw9,Phoenix,#MAGA2020
183,10/13/2019 22:25,@GOPtony Einstein said technology would be the demise of humanity as we know it. A certain populous may just be com… https://t.co/uEoZHHbRao,"DuCo, IN",#MAGA2020
184,10/13/2019 22:23,@realDonaldTrump More important news the MSM refuse to tell you. Fake news by omission. Keep rockin it steady Mr. P… https://t.co/5UOkzj24vp,Good Samaritan Works Inc.,#MAGA2020
185,10/13/2019 22:22,@JoeBiden @JoeBiden you destroyed yourself  and brought your son along for the ride. Even Obama wants nothing to do… https://t.co/G1yxfe2ttW,,#MAGA2020
186,10/13/2019 22:22,@JoeBiden you destroyed yourself  and brought your son along for the ride. Even Obama wants nothing to do with you.… https://t.co/c7jhOnDaze,,#MAGA2020
187,10/13/2019 22:22,@Martina @RichardGrenell @mattlashey Make America Greta Again? America was never Greta... And it will never be Gret… https://t.co/2AZLi5nbBs,,#MAGA2020
188,10/13/2019 22:22,@realDonaldTrump No country allows what Newsom wants to do in #California @dbongino @DanScavino IT IS INSANE! It ha… https://t.co/SRoMImzUwJ,,#MAGA2020
189,10/13/2019 22:21,"#Reagan would throw a pistol and a change of clothes in a duffel bag, some cash in a briefcase, and he was ready to… https://t.co/GTRjyH1U16",,#MAGA2020
190,10/13/2019 22:21,@JamesOB34066751 Thank YOU PATRIOT for YOUR FOLLOW #MAGA2020 🇺🇸,,#MAGA2020
191,10/13/2019 22:20,@realDonaldTrump @MayoGator @greggutfeld @GregGutfeldShow @FoxNews Trump patriots ifb. like. #MAGA2020,"Auckland, New Zealand",#MAGA2020
192,10/13/2019 22:19,@glamelegance @realDonaldTrump “He’s not sure” and that’s what your gonna hang your hat on lmao. Keep dreaming snow… https://t.co/TcS8uIwxfS,United States,#MAGA2020
193,10/13/2019 22:19,"@tracied51 @realDonaldTrump Soon! 
Asking for help get over 10K.  So close.....
#MAGA2020 
#WWG1WGA https://t.co/W2zZSOXpuS",MAGA Country,#MAGA2020
194,10/13/2019 22:19,@realDonaldTrump All democrats have lost their marbles ! #MAGA2020 https://t.co/UDq3tEbAxz,,#MAGA2020
195,10/13/2019 22:19,"MY GREAT #POTUS
PERSONALLY ACCEPTED ME INTO HIS #TeamTrump 🇺🇸 #realDonaldTrump
#MAGA2020 🇺🇸👍🏻💯
#GodBlessPOTUS 🇺🇸 https://t.co/o4Axz3TGvl","PORTER RANCH, CA. ",#MAGA2020
196,10/13/2019 22:18,"@JoeBiden Best president ever
#MAGA2020",,#MAGA2020
197,10/13/2019 22:17,"Prince estate serves a cease and desist order to Donald Trump over use of 'Purple Rain' at rallies

#MAGA2020… https://t.co/fJbGbSDYCB",Ottawa Ontario Canada Earth MW,#MAGA2020
198,10/13/2019 22:17,"Telling it like it is, the black community is wide awake @GavinNewsom time to vote you ALL out of office and we wil… https://t.co/6wsI09oyAV","Snowflake, CA",#MAGA2020
199,10/13/2019 22:17,These commemorative #TrumpCoins &amp; #HatPins are the bomb! My friends are flocking to your site to grab some! Thanks… https://t.co/DojsnjReqg,,#MAGA2020
200,10/13/2019 22:16,"👇 THIS is the big why - Shifty Schiff says they no longer need the whistleblower....

#MAGA #MAGA2020 #SchiffLied https://t.co/wLJYTUTmmy","California, USA",#MAGA2020
201,10/13/2019 22:16,"The time is now Louisiana to replace #JohnBelEdwards 🙋‍♀️🙋‍♀️
with @EddieRispone 👏👏👏
#MAGA2020 🇺🇸🦅 https://t.co/awv5JGsyFd","Merced, CA",#MAGA2020
202,10/13/2019 22:15,"""Trump Is WINNING Over The ""Never Trumpers,"" Democrats And Media Continue Downward Spiral
"":… https://t.co/GM3HammFnK",United States,#MAGA2020
203,10/13/2019 22:15,"#tcot #ccot #LNYHBT #maga2020 #ycot Do you think this #LooneyLeft biased, Dem operative media member knows the peop… https://t.co/X4gPt7XWRf",Verona WI,#MAGA2020
204,10/13/2019 22:15,"MUST WATCH!
Corruption - Criminal - Hypocrites 

#MAGA2020 #MAGA #KAG #KAG2020 #KAG2020Landslide… https://t.co/L88kYDWFO6",United States,#MAGA2020
205,10/13/2019 22:12,@YC727USA @shipmate68 2nd Amendment scares the Dems the most! Only thing stopping them from complete domination. #MAGA2020 #KAGA2020,"Grand Junction, CO",#MAGA2020
206,10/13/2019 22:12,Jillian Turner was on Howie Kurtz’s disgraceful show defending that #FakeFoxNews poll along with that fat snaggle t… https://t.co/T2UFkdzSd6,"Memphis, Tennessee",#MAGA2020
207,10/13/2019 22:12,"@realDonaldTrump 's buddy, Putin, the man he refuses ever to criticize, bombing hospitals. #MAGA #MAGA2020 https://t.co/2nCdIg40VE",Inland Northwest USA,#MAGA2020
208,10/13/2019 22:10,I think it’s safe to say I can defend myself just fine #ruger #sp101 #2A #9mm #MAGA #MAGA2020 #rugersp101… https://t.co/xmG2ljhH8F,"Pawling, NY",#MAGA2020
209,10/13/2019 22:08,"Flip this, she thinks because she responded to @realDonaldTrump &amp; her minions responded, we will not.  Show her… https://t.co/sx84hQhspK","California, USA",#MAGA2020
210,10/13/2019 22:07,"TRUMP WILL RESIGN... I was listening to 2 maga hat wearing guys and they said ""he's gonna resign, he won't let them… https://t.co/8EPtCOAUDs","Arizona, USA",#MAGA2020
211,10/13/2019 22:06,You Think!!  Can they spell “Conflict of Interest”. &amp; appearance of a “Conflict of Interest”.  This is what governm… https://t.co/naRICA7NU1,ohio,#MAGA2020
212,10/13/2019 22:06,#tcot #ccot #LNYHBT #maga2020 #ycot @TexGOP  It is impossible to believe this #LooneyLeft ridiculously condescendin… https://t.co/7FzqVgOyZe,Verona WI,#MAGA2020
213,10/13/2019 22:06,United we will prevail! #LatinosForTrump #MAGA2020 #KAG #DoNothingDemocrats https://t.co/g3aGCxkP2Y,"Virginia, USA",#MAGA2020
214,10/13/2019 22:05,@DavidJHarrisJr @realDonaldTrump Nice photo bomb ! #MAGA2020,"Pennsylvania, USA",#MAGA2020
215,10/13/2019 22:05,@davidcicilline Looks like you got slaughtered with that silly tweet. I guess majority of the people don’t support… https://t.co/RxWJJhyRPA,"Palm Springs, CA",#MAGA2020
216,10/13/2019 22:05,"@pushforward40 @NoRemorseAFVET 9589!!
From one USAF vet to another, glad to have found you.
UNITY=STRENGTH
#MAGA2020","Texas, USA",#MAGA2020
217,10/13/2019 22:04,"@realDonaldTrump #GOAT done did it again 🙌🏼 I’m not tired of winning yet! 

#MAGA2020 #anotherone #FourMoreYears https://t.co/nV4oPehit6","Washington, DC",#MAGA2020
218,10/13/2019 22:03,"""Millennials Are So Fragile Some Literally Are Begging The Government For Death, Seriously
"":… https://t.co/sMNxrQatE7",United States,#MAGA2020
219,10/13/2019 22:01,@realDonaldTrump Please #DrainTheSwamp in Illinois! #MAGA2020,"Illinois, USA",#MAGA2020
220,10/13/2019 22:01,@dccc I used to vote Democrat but NEVER EVER again. In the past 3 years the Democrats have shown us over &amp; over aga… https://t.co/rDd2IV51j0,,#MAGA2020
221,10/13/2019 21:59,@realDonaldTrump Best POTUS EVER. #MAGA2020 #KAG2020,"Missouri, USA",#MAGA2020
222,10/13/2019 21:58,"A message to all #MAGA #MAGA2020 #KAGA2020, please boycott twitter. Their CEO has a political bias so please leave.… https://t.co/g5eaGVzTz4","Melbourne, Victoria",#MAGA2020
223,10/13/2019 21:56,"@Hope012015 Thank Trump for ISIS 2.0!
@WhiteHouse @CIA @FBI @DHSgov @DeptofDefense 
@HouseIntel @LindseyGrahamSC @GOP @HouseGOP #MAGA2020",The Hills of Woodstock...,#MAGA2020
224,10/13/2019 21:56,"@w_joshua13 @realDonaldTrump Wrong. But you keep eating your daily fake nothing-burger. In the meantime, President… https://t.co/D8ZSWIk4qP",,#MAGA2020
225,10/13/2019 21:56,@DanScavino PLEASE let @realDonaldTrump @Potus know Recent Caps/Changes TAX Deductions Property Tax &amp; Other HAVE HU… https://t.co/QoI41hke36,Outer Space,#MAGA2020
226,10/13/2019 21:54,Sorta like the #demoncrats trying to win another election isn't it #MAGA2020 #KAGA2020 https://t.co/xKS1xmm0pr,"Maroochydore, Queensland, Aus.",#MAGA2020
227,10/13/2019 21:52,"Dear @HouseDemocrats,

Don’t just be “thinking about” locking them up. Start doing it. Now. Show them you mean busi… https://t.co/WNKd9uB6vH","Gotham City, USA",#MAGA2020
228,10/13/2019 21:52,@soledadobrien guess you’ve never watched @TheView or listened to @BetteMidler and some of the other snowflakes… https://t.co/CwDcIGORQw,"Port Orange, FL",#MAGA2020
229,10/13/2019 21:51,"#BestPresidentEver45 #MAGA2020 Thank you so much Mr. President, for all that you're doing and enduring for ""we the… https://t.co/vSeFalBQtG","Whiteford, MD",#MAGA2020
230,10/13/2019 21:51,"@realDonaldTrump Hey Mr. President and @IvankaTrump!

For followers, I need your help in getting this letter to the… https://t.co/CWkuX0lxrz",,#MAGA2020
231,10/13/2019 21:51,"@realDonaldTrump #MAGA2020  what will you tell your children when the ISIS prisoners, freed by Trump's ineptness, k… https://t.co/Jx85UxvmGc",,#MAGA2020
232,10/13/2019 21:51,@realDonaldTrump BEST PRESIDENT EVER #MAGA2020,"Massachusetts, USA",#MAGA2020
233,10/13/2019 21:49,"@ERMAGARN @FrankSchramm5 How exciting...have lots of fun!

#MAGA2020 #KAG #Trump2020LandslideVictory",NJ - AZ - NC ,#MAGA2020
234,10/13/2019 21:48,#maga2020 are you listening https://t.co/uuqWjyKmFO,United States,#MAGA2020
235,10/13/2019 21:48,"Day by day, Cali becomes more of a high-tax, socialist government...thinking they can tell everyone how they are su… https://t.co/cYSUpAIBvb","Boston, MA",#MAGA2020
236,10/13/2019 21:48,Dogs love TRUMP too😀🇺🇸🇺🇸🔫🔫 #trump #trumpdogbiscuits #Sandysassaultriffledogbiscuits #kag #MAGA2020 #2ndAmendment https://t.co/e7zj1CC92b,"New Jersey, USA",#MAGA2020
237,10/13/2019 21:46,"Thank You Nancy Pelosi...
#MAGA2020 https://t.co/KogcZynXk4",San Antonio,#MAGA2020
238,10/13/2019 21:46,@realDonaldTrump Your way of interpreting the results in Lousiana and North Carolina is amazing. Can't wait to see… https://t.co/tsfpFy1e1P,,#MAGA2020
239,10/13/2019 21:44,"Love you two.  You are welcome in Idaho.  Would love to meet you.
God Bless you on your journey.  Keep the light sh… https://t.co/EsCmeFR0rV","Nampa, Idaho",#MAGA2020
240,10/13/2019 21:43,#Qanon #Qarmy #MAGA #KAG #Trump2020 #ExposeCNN #DigitalSoldiers #MAGA2020 #Trump2020LandslideVictory… https://t.co/QS39mWWkTH,,#MAGA2020
241,10/13/2019 21:42,"Watch ""One America News sits down with Donald Trump Jr."" on YouTube #maga2020
https://t.co/43z8qJ1l0B
- CloutHub, Reinventing Social Media.","Alabama, USA",#MAGA2020
242,10/13/2019 21:42,Who is more pathetic than Mitty? Scaramucci aka Moochy. He is as irrelevant as an extra medium t-shirt. Look at the… https://t.co/0mw7ZBxLlW,Good Samaritan Works Inc.,#MAGA2020
243,10/13/2019 21:42,"@JamesOKeefeIII caint wait! (lil southern lingo there)
#ExposeCNN #MAGA2020 #KAG2020","Southern Colo, Gods Country",#MAGA2020
244,10/13/2019 21:42,"The radical leftwing has such bad TDS, that they unwittingly out their own corruption, illegal spying, and internat… https://t.co/HNnlA3jmd2","Boston, MA",#MAGA2020
245,10/13/2019 21:42,Um? 🤔 How many average voters want our troops in Syria? Answer. No one! Thank you @realDonaldTrump for having the c… https://t.co/gKjfCgnxQg,Altoona PA,#MAGA2020
246,10/13/2019 21:41,#MAGA2020 for the working man and woman. #Trump motto is Make Billionaires Trillionaires. https://t.co/AXwBaABJrG,,#MAGA2020
247,10/13/2019 21:41,Yep #magats you elected one smart #FakePresident you did. @realDonaldTrump The fool.  #maga2020 #AmericaFirst https://t.co/Dow7J1wLwK,"Calgary,Alberta,Canada",#MAGA2020
248,10/13/2019 21:41,Sue em all! #MAGA2020,,#MAGA2020
249,10/13/2019 21:41,@realDonaldTrump Ok now potty break is over. go back to golfing. #MAGA #MAGA2020 #KAG #KAG2020 #Trump2020 #FakeNews… https://t.co/iuOFkZqJYG,,#MAGA2020
250,10/13/2019 21:39,@GOPLeader ...and you wouldn't know it from watching the lying and deceiving leftist mainstream media. Keep up the… https://t.co/qQNiiIuKbX,"California, USA",#MAGA2020
251,10/13/2019 21:39,where is trump while all hell breaks loose?  at his golf course?  you don't say....   #MAGA2020 https://t.co/xnoskqAr7H,desert southwest forever,#MAGA2020
252,10/13/2019 21:38,The cowardly @realdonaldtrump betrays US Kurdish allies in Syria and gives Assad a huge gift..... #MAGA #MAGA2020… https://t.co/5FHedP9L3O,,#MAGA2020
253,10/13/2019 21:38,"The only poll anyone should trust - #Trump2020LandslideVictory 
#Trump #MAGA2020 
#PatriotsUnited 
@MyrianG81193705… https://t.co/DqVvzqzTmA","Kentucky, USA",#MAGA2020
254,10/13/2019 21:37,"#sharpie #SharpiePresident 
#ImpeachTheMF #impeach 
.......
Hey @FoxNews #MAGA #MAGA2020 

Sharpies and Crayons are… https://t.co/caRp0U744Q",Who the fuck knows anymore 🙄,#MAGA2020
255,10/13/2019 21:37,"@JamesOKeefeIII @jack went on your site, confirmed sub..
https://t.co/71bvtzyRS5
can't wait to see your great work!… https://t.co/8ZjNrJlu0t","Southern Colo, Gods Country",#MAGA2020
256,10/13/2019 21:36,What say you #Maga2020. https://t.co/16BGdtdCkW,Deland Florida,#MAGA2020
257,10/13/2019 21:36,This 👇👇👇#MAGA2020 https://t.co/lnwgUDFD2e,,#MAGA2020
258,10/13/2019 21:36,"@JoeBiden @UFCW Joe, are you trying to help make America great again?  Awesome.  #MAGA
#MAGA2020 #KAG #KAGA2020… https://t.co/SosefbacLV",Kommifornia,#MAGA2020
259,10/13/2019 21:32,@madisongesiotto 4 more years Madison 💕 #MAGA2020,"New York, USA",#MAGA2020
260,10/13/2019 21:32,"Turkish troops advance into Syria as ""Captain BoneSpurs"" aka @RealDonaldTrump washes his hands of the Kurds… https://t.co/67k4tU3Vrm",,#MAGA2020
261,10/13/2019 21:31,Yo Dump... Are you trying to encourage our Southern neighbors to accept help from our Eastern neighbors? #thewall #MAGA2020 @realDonaldTrump,The Bronx,#MAGA2020
262,10/13/2019 21:30,@dbongino So who’s allowing this to happen and why hasn’t anyone done anything? #POTUSTrump #MAGA2020,Texas,#MAGA2020
263,10/13/2019 21:30,"36 to 59 seat shift.
#RedWave2020 #MAGA2020 

That is all. https://t.co/qIuE00eo3i","Commonwealth of KY, NWF, etc",#MAGA2020
264,10/13/2019 21:30,"@1776Stonewall She does know how to put on a show, the only thing is, no one believes her, she’s a Useful idiot to someone.#Maga2020🇺🇸🇺🇸🇺🇸","Illinois, USA",#MAGA2020
265,10/13/2019 21:29,Yes Americans owe over $1 TRILLION in credit card debt. So if you have outstanding credit card bill hit me up. Let… https://t.co/KiPn1gdfvg,United States 🇺🇸 ,#MAGA2020
266,10/13/2019 21:29,"@Mswn0207 @3Days3Nights No! He will NOT be. Our great President Trump, knows who @VP truly is. Not good. #MAGA2020",,#MAGA2020
267,10/13/2019 21:29,@realDonaldTrump and his family @IvankaTrump @jaredkushner @EricTrump @DonaldJTrumpJr are up to their necks in fina… https://t.co/65oOU6Ab8y,,#MAGA2020
268,10/13/2019 21:28,#MAGA2020 is so stupid. Not only can an 8 year old climb #thewall but the Trump squad claims that some imaginary IS… https://t.co/QikpRyUwc5,The Bronx,#MAGA2020
269,10/13/2019 21:27,"#tcot #ccot #maga2020 #lnyhbt @tedcruz  @theHill Why is it only The Hill reporting AGAIN  the treasonous, court-mar… https://t.co/1bmcybMyDJ",Verona WI,#MAGA2020
270,10/13/2019 21:26,@SweetTex93 @mr65gibson @RebelAngelMike @hogmania2 @2ADefender2 @James7303 @hellofromtiff @Christophercsa6… https://t.co/LRV81ybyba,,#MAGA2020
271,10/13/2019 21:26,"@realDonaldTrump Bet @realDonaldTrump can't wait for #ExposeCNN tomorrow! He’ll be proven right, that they’re indeed #FakeNews 👍 #MAGA2020",,#MAGA2020
272,10/13/2019 21:24,@realDonaldTrump You are going to win in a Huge landslide in 2020 dearest President Trump! #KAG2020! #MAGA2020!,"San Francisco, CA",#MAGA2020
